-0.24012408,-0.2367009,-0.12735495,-0.43303844,0.05886591,0.15111355,-0.014023823,-0.2588978,0.06596007,0.25301024,-0.11445712,-0.44186667,-0.44674435,0.022678932,0.20421328,-0.30947068,0.049864274,0.10832044,0.08555433,-0.30626452,-0.23965812,0.120155215,-0.11590609,-0.033977214,-0.1268758,0.20354018,-0.008372385,0.22872196,0.2518555,-0.00915976,-0.017814547,0.1035584,-0.3335706,0.3215927,0.054426003,-0.25292385,0.39336896,0.24662034,0.020633675,-0.11037601,0.10758522,0.15156883,-0.32062948,-0.08617167,-0.12750873,-0.047978856,0.2108437,-0.07346043,0.15512177,-0.10841007,0.09853127,0.08001379,0.3092653,0.5202649,0.08408332,0.18579407,-0.07954883,0.23772223,0.22870728,0.1669403,-0.07154276,-0.035258096,-0.2517328,-0.2667615,0.05958088,-0.34207666,0.3079347,-0.2289034,-0.13717341,-0.24719992,0.1601818,-0.12438932,0.103798814,-0.020738661,-0.13239284,0.09285931,-0.081574194,-0.15763208,0.42544982,0.05588266,0.14909035,0.05972782,-0.14101611,-0.045640882,-0.024350453,-0.11273097,1.7980692e-05,-0.17416508,-0.058269337,0.05514113,0.19715415,-0.11885452,-0.03986988,-0.2321645,-0.048052102,0.3935494,0.23776196,-0.46384794,0.16656463,-0.2795865
0.44675472,-0.034944527,-0.055587567,0.07465125,0.5097393,0.27034265,-0.17187457,-0.19384438,-0.193053,0.014966827,0.13899258,-0.05774216,-0.15416518,-0.5688816,0.009213095,-0.058764167,-0.15110634,0.30146813,-0.052652743,-0.24916671,-0.0884244,-0.17758882,0.24033508,0.31955308,-0.53709775,-0.28293756,-0.121465296,-0.10159761,-0.44168514,-0.31578234,0.1888526,0.0646896,-0.18734132,-0.070782155,0.34507215,-0.23785271,-0.19676675,-0.03717285,-0.2017393,-0.19509329,-0.12879714,0.2108447,0.1350505,0.42442077,-0.16215685,0.2215814,0.063260324,0.053706057,-0.11598166,0.57786113,-0.16247612,-0.14076087,-0.009361271,-0.059619967,-0.010821013,0.060030814,0.090241015,0.07357412,0.2924453,-0.021217005,0.1162136,0.16126493,0.080756135,0.31717986,-0.035026237,0.1562413,-0.10569518,-0.061525594,-0.10820012,0.22908887,-0.23857003,-0.12950034,-0.2625833,0.017933939,0.17637475,-0.31407145,0.28549585,0.33347768,0.055866983,0.0018928393,-0.2772419,0.056387626,-0.05727028,-0.20564207,-0.12053958,-0.16756962,0.17864463,0.16209926,-0.16303153,-0.23789474,0.18534656,0.072373375,-0.013022233,0.2753854,0.41947353,0.05355601,-0.08855405,-0.14720431,0.19928671,0.25032446
0.3145021,0.38687286,-0.20919275,-0.047183048,-0.41139704,-0.08829433,0.24511674,-0.5556323,-0.0063467007,0.30939618,-0.0047643883,-0.16699046,-0.060633767,0.021693012,0.17342104,0.07225982,0.27849254,-0.41835305,0.030835083,0.34743178,0.06617208,0.35188812,0.10303128,-0.033648554,-0.036484767,-0.1114263,-0.06519816,0.36758742,-0.13569316,-0.23998746,0.0065165795,-0.10117195,-0.07496488,-0.13592874,0.35957888,-0.32448354,-0.3048033,0.17063509,-0.23039068,-0.20650454,0.024770703,0.21496187,0.27269045,-0.35663188,0.12632234,0.3136464,-0.23985732,-0.11490374,0.26189592,0.13220622,0.27894846,0.10377308,-0.26372096,0.27231523,-0.13493629,-0.19404738,-0.42901403,-0.14054991,0.01567931,0.44882497,-0.3012304,-0.03136947,-0.27130082,-0.017413326,-0.12769352,-0.58925885,-0.3825531,0.06727141,-0.12410846,0.033392016,-0.20380673,0.20053084,-0.039281636,-0.088626534,0.13166516,-0.115311295,-0.34792602,-0.22605717,0.42418844,0.2289534,0.15810382,-0.084892295,-0.27780938,0.10035981,-0.19371676,-0.012837937,-0.11879617,-0.03267556,0.03548695,0.43974024,-0.2676196,-0.36370504,0.10408534,0.44497517,-0.14080611,0.38721874,-0.3538502,0.17191623,-0.095404446,0.21627466
0.2227435,0.32966074,0.20879062,0.40923154,-0.086085774,-0.3258006,-0.27929586,-0.55279666,0.2006892,0.2126772,-0.1860969,0.49171117,0.26590487,0.2916404,-0.053438388,0.3610939,0.027584363,-0.21935262,0.1376706,-0.16733864,0.12877722,-0.1288524,-0.08705014,-0.014727146,0.039746597,-0.16394152,-0.058826383,0.12921833,0.14909837,-0.2811835,0.005265242,0.13550706,-0.23317708,-0.0005711817,-0.17639793,-0.118458,-0.24207379,-0.33585182,0.039187636,0.06575264,-0.10145406,-0.1988627,0.26939622,-0.049339052,0.43624425,-0.21999961,-0.36301884,0.1995942,0.16210921,-0.32672817,0.0007194502,-0.13202217,0.07555757,-0.3893284,0.12157081,0.10503076,0.2849351,0.057640534,-0.048223294,0.19173501,-0.11666819,-0.14908324,0.42404246,-0.26500466,-0.020031258,0.18766074,-0.4381097,-0.07092024,-0.16369063,-0.42597398,0.0706569,-0.154334,0.2805634,-0.18046175,-0.080193415,0.5174316,0.24393116,0.24608539,-0.19797687,-0.33792993,0.2116779,0.20281601,-0.11557912,0.45338833,-0.09958722,-0.2693251,0.19783513,-0.3474335,-0.16681291,0.014040431,0.38900688,0.46228698,-0.20040262,-0.12470082,0.097537205,0.10984057,0.29531503,0.19153407,0.14538045,-0.09330298
0.016527772,0.083437406,0.17768003,0.050265346,-0.23053886,0.06892084,0.5100197,0.18729246,-0.3134094,-0.65052533,0.1854158,-0.13803169,-0.27410844,-0.11115306,-0.18279326,-0.07735502,-0.016087823,-0.061224036,0.08740824,0.27798128,-0.13260145,0.2653566,0.31718716,0.0026257958,-0.42993072,0.01919056,-0.22565944,-0.16266502,-0.2879005,0.36650577,0.18789856,-0.044640884,0.20181659,0.15223864,0.3553691,0.2943098,-0.0702133,-0.49331117,-0.15307328,-0.026508112,-0.10979589,-0.30647022,-0.1991437,-0.21604046,-0.024966393,-0.15614562,-0.34143418,-0.039744306,-0.28050917,-0.024539638,-0.2723634,0.09204462,0.23972504,-0.31300542,0.18563902,-0.13760473,0.25243753,0.19539343,0.13341074,-0.1859188,-0.0035450892,0.45858186,-0.38684645,-0.12891313,0.12160076,0.5793892,0.44014236,-0.05952018,0.028726295,0.37142047,-0.16248657,-0.11504563,-0.22089908,0.10111898,0.43733963,-0.005801814,-0.37018394,0.17945376,0.07498616,-0.08280009,-0.1866096,0.1805923,-0.33681878,-0.15874268,0.10825691,0.16789778,0.12908624,0.15971023,0.016105175,0.4363038,-0.06978666,0.003809785,0.25127405,-0.36237764,0.24741723,-0.3510837,0.105029166,0.09305964,0.12907447,-0.044434696
0.41716403,-0.29025784,-0.16402842,-0.05403631,0.2458177,0.12421682,-0.2188357,0.21767145,-0.08237997,-0.4616811,-0.2654007,0.41367579,-0.058004066,0.038645066,0.11269553,-0.14784846,-0.06441056,-0.12995096,-0.2251978,-0.16966674,0.074716434,-0.20251925,-0.6189582,-0.4181167,0.17034689,0.026131252,0.19952497,-0.030990563,0.33563545,0.1025589,-0.008073739,0.6121103,0.13076685,0.09194864,0.053897914,0.26174858,-0.15697642,-0.07167311,0.015800232,-0.05541987,0.415044,0.17076689,-0.2382122,0.48321447,0.1824147,0.117679805,0.310729,-0.28008288,-0.24000537,-0.29687375,0.037335332,0.20899475,0.21599151,-0.4317072,-0.102552444,0.14097069,-0.18082926,-0.04174036,-0.39527795,0.39340606,-0.21193832,-0.021129992,0.3214049,0.19780423,-0.10499758,0.16577198,-0.33509734,-0.002537418,-0.21738413,-0.26114777,-0.12816975,-0.21896715,0.1330529,0.49588385,-0.4774926,0.42582718,0.5021884,0.03924584,0.11064598,-0.18350548,-0.31839663,-0.022600183,0.54694796,-0.0012222717,-0.09036603,0.17299038,0.031805996,0.20837787,-0.20268852,-0.023930809,0.3181209,0.24245511,0.18175034,-0.25798544,-0.13910599,-0.35382035,-0.25855395,0.118041165,-0.14102258,0.025599753
-0.39466533,-0.30341536,-0.22924915,-0.20418581,0.24328342,-0.09583189,-0.13434815,0.27670926,-0.21962951,-0.29845735,-0.31788498,-0.5680838,-0.20491171,-0.6031499,-0.05311074,0.057496365,-0.20071939,0.11795041,-0.03748995,-0.138128,-0.13920054,0.24145254,-0.5363754,-0.01760296,0.101483576,-0.09170709,0.2230127,-0.1839992,0.20992388,0.18767814,-0.18957849,0.00826245,-0.39554152,0.063235596,-0.46458316,-0.044405825,0.20612729,0.24858138,-0.116247825,-0.009280571,0.076693125,0.21113886,-0.22733119,0.19073753,0.18126811,-0.23989004,-0.14755274,-0.16128889,0.13785641,0.09753577,0.2717695,0.038940348,0.16054948,0.11076086,0.08347613,-0.159629,0.35636,0.027798118,0.14996111,-0.01879472,0.17364794,-0.15513083,-0.29928765,0.29544264,-0.03235563,-0.37600532,-0.23825477,-0.012921527,0.10329219,0.08864497,-0.15933043,-0.2874497,0.2480188,0.048119467,-0.29712483,-0.35050267,-0.12533723,0.14109805,-0.25020313,0.31204927,0.30336285,-0.17700379,0.18466842,0.1743378,-0.21059902,0.23996383,-0.17610598,0.5547374,0.36025238,-0.042851247,0.026940899,0.030721828,-0.25776637,0.041687425,0.03719704,0.034107234,0.31403676,-0.21683328,-0.032378905,-0.25348267
-0.24114306,0.29117697,0.08222545,-0.077148706,-0.196539,0.3523674,-0.016401354,-0.1400526,0.39960963,0.042804927,0.4761,-0.2899639,0.107923664,0.36323655,0.46127057,0.2614721,0.04527572,0.21796252,0.08519358,0.20891795,0.41734987,0.23007956,0.25597733,-0.30746967,0.094440155,0.16383824,-0.31210446,-0.3237392,-0.44838315,-0.38709757,0.16233301,0.37920362,-0.18915229,-0.28842533,0.39924908,-0.279598,0.21370597,-0.355981,0.18798299,0.37642172,0.12542228,-0.33812445,0.0559653,-0.11651744,-0.16416489,0.17403202,0.4467319,-0.15902466,-0.179911,0.15769471,-0.3041395,-0.071266055,0.1308098,0.19575036,-0.025299363,0.11000713,0.013398429,-0.23497963,0.28538558,-0.15035081,0.0745465,-0.05431489,-0.12527226,0.36501345,0.22640248,0.033416428,-0.03289734,0.2011076,0.182445,0.27133858,0.123761155,0.08469524,-0.12925851,0.0042989273,0.08641453,0.1452721,-0.011192455,0.23248734,0.37340614,-0.50596917,0.062296644,-0.2071354,0.30328977,-0.15113853,-0.08358573,-0.07700481,-0.1707884,-6.125514e-05,-0.034732025,-0.50330997,-0.04243632,-0.25810736,-0.16872427,0.110361695,0.16404329,0.087102205,-0.1384185,-0.3821287,-0.06933884,0.395673
-0.080246754,0.17745611,-0.011663581,0.20322157,-0.36420855,-0.27550647,-0.267947,0.03458578,-0.26587942,0.2248372,-0.47955975,-0.5191169,-0.0020975436,0.28302327,-0.21048391,0.04379357,-0.09327116,0.046621036,0.007992192,0.15410693,-0.39953092,-0.3901258,0.053659447,0.21933052,0.3424603,-0.0034032648,-0.015163487,-0.36455783,0.33877146,-0.25876462,0.1280523,-0.009748716,0.18415871,0.14314824,-0.37680587,0.31935275,-0.2526805,0.31211096,0.19670272,-0.041392904,-0.18615006,0.2768255,-0.38165137,-0.08375264,0.007918754,0.0006835962,-0.19524269,-0.16405849,0.16462153,-0.24590126,0.32236838,-0.057846587,-0.65890217,0.111185625,-0.176894,0.22213192,-0.0011386607,0.0060867136,-0.049129006,0.12079048,0.42836124,-0.18754184,0.42702627,-0.28195184,0.12203222,0.15706247,0.04887466,0.10184573,0.13748963,-0.14640671,0.18006568,-0.08773717,-0.18273616,-0.03553619,0.17747775,-0.056800265,-0.19206752,0.004353371,0.3175024,0.1464474,-0.41467276,0.19808824,-0.34799632,0.16314636,0.0816886,0.33450627,0.2470223,0.3424158,0.24862248,-0.1665656,-0.13288485,-0.27601743,-0.3627512,-0.09062751,-0.27387637,-0.22757131,-0.26095477,0.018947951,-0.165579,0.050951578
0.2584642,0.061657384,0.11260516,-0.38137695,-0.1450225,-0.20141469,0.15696841,0.14424698,-0.31488693,0.23574468,0.4425017,0.4638569,0.3528594,0.32388535,-0.409098,-0.38902974,-0.15395653,-0.035748716,0.043815948,-0.32644597,0.2027796,-0.6762021,0.14663737,0.12343584,0.111519516,0.3331636,0.29728073,0.4122413,-0.039943468,0.43717697,-0.20599985,0.042498793,0.121553734,-0.011640274,0.002834442,-0.05150742,0.2606817,-0.2844834,-0.15157625,-0.122309856,-0.1431737,-0.15135714,-0.40326232,0.21238385,-0.40754783,0.27489617,0.10624248,0.482056,-0.06073726,-0.42097452,-0.40506503,0.16831358,-0.14807418,-0.057095822,-0.17400038,-0.15544645,-0.37660706,0.15278706,-0.3511667,-0.15003848,-0.13463464,0.10002912,0.12896006,0.003867387,0.12868151,0.3881342,0.32026815,0.09723208,0.07503441,0.32984906,0.21051215,-0.014614396,-0.4048359,-0.07957806,-0.12085989,0.40920722,0.056894697,-0.33234984,-0.15682164,0.026305335,0.10159462,-0.038440246,-0.15565267,-0.039499547,0.045398176,-0.05099722,-0.2499528,-0.4785596,0.002752948,-0.08832391,-0.04504307,0.16132954,-0.101986274,-0.6287835,0.21867596,-0.014649043,-0.07036868,0.07247662,0.2401045,-0.6093542
